sample_row_id,model,source,loc,token_count,ast_node_count,ast_max_depth,cyclomatic_complexity,function_count,loop_count,if_count,call_count
train:162850,qwen1.5,lc,9.0,65.0,65.0,8.0,3.0,1.0,2.0,0.0,2.0
train:158355,qwen1.5,lc,16.0,136.0,117.0,9.0,6.0,2.0,3.0,1.0,7.0
train:123456,nxcode,lc,6.0,34.0,32.0,6.0,1.0,0.0,0.0,0.0,4.0
train:102797,nxcode,gh,2.0,19.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0
train:101708,codellama,gh,9.0,80.0,68.0,8.0,2.0,1.0,1.0,0.0,4.0
train:150883,qwen1.5,lc,15.0,131.0,98.0,9.0,1.0,0.0,0.0,0.0,4.0
train:78368,human,cf,71.0,489.0,461.0,13.0,18.0,0.0,5.0,6.0,16.0
train:138028,llama3.1,lc,19.0,151.0,160.0,11.0,6.0,1.0,2.0,3.0,4.0
train:37415,human,gh,12.0,79.0,64.0,7.0,1.0,1.0,0.0,0.0,6.0
train:144198,llama3.1,lc,6.0,80.0,71.0,9.0,3.0,2.0,0.0,0.0,7.0
train:145170,llama3.1,lc,11.0,73.0,65.0,6.0,2.0,1.0,0.0,0.0,7.0
train:54539,human,gh,7.0,67.0,54.0,8.0,3.0,1.0,0.0,2.0,3.0
train:53297,human,gh,11.0,76.0,66.0,7.0,1.0,1.0,0.0,0.0,5.0
train:26896,human,gh,5.0,37.0,29.0,6.0,1.0,1.0,0.0,0.0,4.0
train:74192,human,cf,101.0,525.0,468.0,9.0,17.0,3.0,5.0,7.0,25.0
train:142435,llama3.1,lc,5.0,58.0,47.0,9.0,2.0,1.0,0.0,0.0,6.0
train:81989,human,cf,963.0,4268.0,3528.0,12.0,74.0,43.0,28.0,36.0,164.0
train:43938,human,gh,12.0,89.0,77.0,11.0,4.0,1.0,1.0,2.0,3.0
train:133819,llama3.1,lc,6.0,73.0,55.0,8.0,1.0,1.0,0.0,0.0,3.0
train:26970,human,gh,10.0,80.0,70.0,8.0,2.0,1.0,1.0,0.0,6.0
train:25389,human,gh,42.0,334.0,290.0,11.0,14.0,1.0,1.0,9.0,25.0
train:94700,llama3.1,gh,8.0,37.0,29.0,8.0,1.0,1.0,0.0,0.0,0.0
train:123140,nxcode,lc,5.0,61.0,57.0,10.0,3.0,1.0,1.0,0.0,5.0
train:109539,nxcode,gh,5.0,28.0,14.0,7.0,1.0,1.0,0.0,0.0,1.0
train:128141,nxcode,lc,12.0,78.0,68.0,8.0,2.0,0.0,1.0,0.0,4.0
train:58787,human,cf,3.0,18.0,19.0,7.0,1.0,0.0,0.0,0.0,3.0
train:15463,human,gh,7.0,59.0,54.0,7.0,1.0,1.0,0.0,0.0,3.0
train:40174,human,gh,10.0,77.0,67.0,8.0,2.0,1.0,0.0,1.0,6.0
train:111498,llama3.1,gh,8.0,44.0,28.0,6.0,2.0,1.0,0.0,1.0,1.0
train:110973,nxcode,gh,16.0,102.0,89.0,8.0,5.0,1.0,1.0,1.0,1.0
train:121846,nxcode,lc,13.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:5298,human,gh,4.0,54.0,39.0,7.0,1.0,1.0,0.0,0.0,1.0
train:109070,qwen1.5,gh,6.0,39.0,22.0,7.0,1.0,1.0,0.0,0.0,2.0
train:83284,human,cf,13.0,92.0,84.0,9.0,4.0,0.0,2.0,1.0,11.0
train:91526,gpt,cf,13.0,105.0,94.0,8.0,4.0,0.0,2.0,1.0,12.0
train:67810,human,cf,52.0,270.0,252.0,12.0,8.0,1.0,4.0,1.0,17.0
train:49479,human,gh,20.0,131.0,110.0,9.0,6.0,1.0,2.0,2.0,5.0
train:161207,llama3.1,lc,21.0,141.0,139.0,6.0,1.0,0.0,0.0,0.0,21.0
train:29099,human,gh,48.0,231.0,217.0,11.0,6.0,1.0,1.0,3.0,9.0
train:149686,qwen1.5,lc,5.0,43.0,31.0,9.0,2.0,1.0,0.0,1.0,2.0
train:43924,human,gh,16.0,77.0,45.0,8.0,5.0,1.0,0.0,2.0,2.0
train:12696,human,gh,14.0,106.0,83.0,9.0,6.0,1.0,1.0,2.0,3.0
train:148467,qwen1.5,lc,12.0,93.0,96.0,11.0,4.0,1.0,1.0,2.0,3.0
train:22160,human,gh,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:97006,llama3.1,gh,24.0,88.0,61.0,9.0,3.0,1.0,1.0,1.0,6.0
train:167825,codellama,lc,7.0,76.0,65.0,9.0,2.0,1.0,0.0,1.0,4.0
train:112281,codellama,gh,13.0,74.0,56.0,8.0,2.0,1.0,1.0,0.0,2.0
train:146148,llama3.1,lc,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:16045,human,gh,17.0,120.0,107.0,7.0,6.0,1.0,0.0,4.0,7.0
train:53518,human,gh,12.0,96.0,79.0,9.0,7.0,1.0,1.0,4.0,3.0
train:167470,codellama,lc,2.0,29.0,22.0,7.0,2.0,1.0,0.0,0.0,1.0
train:102248,qwen1.5,gh,13.0,96.0,83.0,8.0,2.0,1.0,1.0,0.0,6.0
train:76258,human,cf,11.0,107.0,107.0,9.0,4.0,0.0,1.0,1.0,9.0
train:76581,human,cf,108.0,400.0,315.0,11.0,7.0,2.0,3.0,2.0,23.0
train:158446,qwen1.5,lc,27.0,135.0,116.0,7.0,5.0,1.0,2.0,2.0,4.0
train:33145,human,gh,41.0,225.0,174.0,8.0,10.0,1.0,1.0,6.0,7.0
train:150670,qwen1.5,lc,11.0,64.0,48.0,5.0,2.0,1.0,1.0,0.0,3.0
train:18296,human,gh,54.0,241.0,167.0,7.0,11.0,1.0,0.0,8.0,8.0
train:162306,qwen1.5,lc,7.0,33.0,31.0,5.0,1.0,0.0,0.0,0.0,4.0
train:149217,qwen1.5,lc,7.0,47.0,42.0,8.0,3.0,1.0,0.0,1.0,3.0
train:133349,llama3.1,lc,5.0,35.0,27.0,7.0,2.0,1.0,0.0,0.0,4.0
train:51581,human,gh,30.0,249.0,206.0,11.0,7.0,1.0,0.0,5.0,14.0
train:157840,qwen1.5,lc,15.0,44.0,29.0,5.0,2.0,0.0,1.0,0.0,1.0
train:160616,llama3.1,lc,6.0,40.0,34.0,7.0,2.0,0.0,1.0,0.0,4.0
train:149786,qwen1.5,lc,15.0,132.0,96.0,6.0,1.0,0.0,0.0,0.0,6.0
train:87331,human,cf,343.0,1422.0,1185.0,15.0,28.0,12.0,12.0,8.0,57.0
train:139904,llama3.1,lc,46.0,358.0,351.0,7.0,10.0,2.0,3.0,3.0,17.0
train:26525,human,gh,14.0,123.0,124.0,8.0,2.0,1.0,1.0,0.0,10.0
train:130024,nxcode,lc,6.0,49.0,38.0,7.0,3.0,1.0,1.0,1.0,3.0
train:80478,human,cf,1.0,30.0,29.0,9.0,2.0,0.0,1.0,0.0,6.0
train:61707,human,cf,255.0,1207.0,952.0,11.0,12.0,13.0,8.0,2.0,62.0
train:89246,gpt,cf,18.0,148.0,137.0,10.0,5.0,1.0,2.0,1.0,13.0
train:74334,human,cf,54.0,367.0,375.0,9.0,17.0,0.0,4.0,11.0,12.0
train:72938,human,cf,25.0,121.0,106.0,8.0,4.0,0.0,2.0,1.0,11.0
train:70287,human,cf,28.0,246.0,232.0,10.0,7.0,0.0,2.0,3.0,19.0
train:128927,nxcode,lc,15.0,124.0,108.0,9.0,4.0,1.0,2.0,1.0,7.0
train:144949,llama3.1,lc,7.0,81.0,76.0,8.0,5.0,1.0,1.0,1.0,2.0
train:18042,human,gh,12.0,88.0,72.0,9.0,4.0,1.0,0.0,3.0,6.0
train:41470,human,gh,9.0,65.0,57.0,8.0,2.0,1.0,0.0,1.0,6.0
train:133497,llama3.1,lc,5.0,50.0,49.0,10.0,2.0,1.0,0.0,0.0,6.0
train:62299,human,cf,225.0,1124.0,931.0,11.0,17.0,6.0,6.0,8.0,70.0
train:65058,human,cf,53.0,234.0,180.0,9.0,9.0,0.0,4.0,4.0,19.0
train:61820,human,cf,174.0,558.0,389.0,10.0,11.0,5.0,2.0,4.0,31.0
train:150510,qwen1.5,lc,32.0,231.0,212.0,12.0,10.0,1.0,5.0,4.0,11.0
train:168477,codellama,lc,35.0,248.0,248.0,10.0,10.0,2.0,0.0,5.0,2.0
train:137238,llama3.1,lc,11.0,142.0,161.0,9.0,7.0,1.0,0.0,2.0,13.0
train:97742,qwen1.5,gh,12.0,92.0,73.0,10.0,3.0,1.0,2.0,0.0,6.0
train:113461,llama3.1,gh,11.0,72.0,38.0,7.0,3.0,1.0,0.0,2.0,4.0
train:50945,human,gh,69.0,498.0,426.0,11.0,9.0,1.0,4.0,3.0,23.0
train:127519,nxcode,lc,20.0,132.0,116.0,8.0,6.0,1.0,1.0,3.0,4.0
train:98527,gpt,gh,9.0,42.0,29.0,5.0,1.0,1.0,0.0,0.0,2.0
train:156038,qwen1.5,lc,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:72748,human,cf,36.0,302.0,284.0,11.0,7.0,2.0,3.0,3.0,21.0
train:108569,codellama,gh,4.0,18.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
train:170605,codellama,lc,13.0,102.0,95.0,8.0,5.0,1.0,4.0,0.0,4.0
train:143212,llama3.1,lc,10.0,97.0,96.0,9.0,3.0,1.0,1.0,1.0,5.0
train:62266,human,cf,1.0,36.0,40.0,7.0,1.0,0.0,0.0,0.0,5.0
train:70524,human,cf,44.0,211.0,189.0,13.0,6.0,0.0,1.0,3.0,13.0
train:139327,llama3.1,lc,4.0,43.0,36.0,8.0,1.0,0.0,0.0,0.0,3.0
train:20846,human,gh,22.0,142.0,119.0,9.0,5.0,1.0,1.0,2.0,11.0
train:160719,llama3.1,lc,2.0,55.0,59.0,14.0,4.0,0.0,0.0,0.0,4.0
train:125142,nxcode,lc,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:118616,nxcode,lc,14.0,55.0,56.0,5.0,1.0,0.0,0.0,0.0,3.0
train:27602,human,gh,509.0,3549.0,3397.0,21.0,130.0,1.0,4.0,89.0,85.0
train:125390,nxcode,lc,2.0,17.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0
train:160695,llama3.1,lc,6.0,45.0,38.0,6.0,1.0,1.0,0.0,0.0,5.0
train:37422,human,gh,19.0,109.0,79.0,9.0,5.0,1.0,1.0,3.0,5.0
train:38676,human,gh,13.0,94.0,64.0,8.0,4.0,2.0,0.0,1.0,4.0
train:155805,qwen1.5,lc,2.0,30.0,24.0,7.0,2.0,1.0,0.0,0.0,1.0
train:162148,qwen1.5,lc,10.0,71.0,59.0,5.0,1.0,0.0,0.0,0.0,4.0
train:161957,qwen1.5,lc,8.0,52.0,39.0,7.0,3.0,1.0,1.0,1.0,2.0
train:20686,human,gh,28.0,175.0,146.0,8.0,4.0,1.0,2.0,1.0,9.0
train:55826,human,cf,65.0,273.0,220.0,8.0,10.0,1.0,5.0,4.0,17.0
train:151051,qwen1.5,lc,29.0,154.0,127.0,9.0,4.0,1.0,1.0,1.0,10.0
train:129134,nxcode,lc,13.0,73.0,65.0,10.0,2.0,1.0,0.0,0.0,2.0
train:4124,human,gh,21.0,280.0,255.0,16.0,12.0,1.0,0.0,8.0,26.0
train:96710,gpt,gh,3.0,24.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0
train:141436,llama3.1,lc,8.0,67.0,57.0,5.0,1.0,0.0,0.0,0.0,4.0
train:152460,qwen1.5,lc,13.0,156.0,176.0,11.0,4.0,1.0,2.0,1.0,5.0
train:57677,human,cf,23.0,256.0,267.0,11.0,7.0,1.0,2.0,3.0,14.0
train:23706,human,gh,8.0,53.0,38.0,8.0,3.0,1.0,0.0,2.0,2.0
train:125547,nxcode,lc,5.0,25.0,15.0,5.0,1.0,0.0,0.0,0.0,1.0
train:175795,codellama,lc,2.0,27.0,22.0,8.0,2.0,1.0,0.0,0.0,1.0
train:146487,codellama,lc,5.0,36.0,28.0,7.0,2.0,1.0,1.0,0.0,2.0
train:103449,gpt,gh,7.0,38.0,18.0,9.0,4.0,1.0,1.0,0.0,1.0
train:155035,qwen1.5,lc,18.0,198.0,200.0,13.0,9.0,1.0,0.0,4.0,20.0
train:137458,llama3.1,lc,7.0,62.0,48.0,7.0,1.0,1.0,0.0,0.0,3.0
train:27022,human,gh,50.0,318.0,266.0,13.0,16.0,1.0,2.0,6.0,14.0
train:125572,nxcode,lc,8.0,41.0,31.0,5.0,1.0,0.0,0.0,0.0,3.0
train:11842,human,gh,5.0,63.0,42.0,9.0,2.0,1.0,0.0,0.0,3.0
train:175426,codellama,lc,7.0,39.0,33.0,5.0,2.0,1.0,1.0,0.0,0.0
train:131331,nxcode,lc,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:172728,codellama,lc,6.0,70.0,76.0,10.0,3.0,1.0,0.0,1.0,3.0
train:86625,human,cf,8.0,46.0,37.0,11.0,2.0,0.0,1.0,0.0,5.0
train:79696,human,cf,4.0,57.0,69.0,12.0,1.0,0.0,0.0,0.0,4.0
train:90819,codellama,cf,20.0,142.0,140.0,9.0,3.0,0.0,1.0,0.0,20.0
train:173482,codellama,lc,27.0,129.0,110.0,8.0,4.0,1.0,3.0,0.0,7.0
train:40836,human,gh,16.0,64.0,41.0,7.0,3.0,1.0,0.0,2.0,3.0
train:175739,codellama,lc,2.0,30.0,22.0,8.0,1.0,1.0,0.0,0.0,3.0
train:75725,human,cf,87.0,437.0,358.0,13.0,8.0,6.0,5.0,1.0,33.0
train:97336,gpt,gh,42.0,239.0,158.0,12.0,11.0,6.0,0.0,6.0,17.0
train:155093,qwen1.5,lc,10.0,74.0,62.0,7.0,2.0,1.0,1.0,0.0,4.0
train:104469,qwen1.5,gh,3.0,20.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0
train:9655,human,gh,6.0,42.0,33.0,8.0,2.0,1.0,0.0,1.0,1.0
train:26500,human,gh,7.0,56.0,45.0,7.0,3.0,1.0,0.0,2.0,3.0
train:20475,human,gh,19.0,137.0,112.0,9.0,3.0,1.0,0.0,2.0,5.0
train:140378,llama3.1,lc,12.0,90.0,57.0,10.0,1.0,1.0,0.0,0.0,6.0
train:159894,qwen1.5,lc,11.0,89.0,78.0,8.0,7.0,1.0,2.0,2.0,4.0
train:42454,human,gh,6.0,56.0,46.0,8.0,4.0,1.0,0.0,1.0,2.0
train:163444,qwen1.5,lc,12.0,192.0,216.0,12.0,5.0,1.0,2.0,1.0,8.0
train:131941,nxcode,lc,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:57244,human,cf,19.0,134.0,133.0,8.0,6.0,0.0,4.0,1.0,9.0
train:118795,nxcode,lc,14.0,105.0,104.0,8.0,2.0,1.0,1.0,0.0,4.0
train:163960,codellama,lc,2.0,12.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:47946,human,gh,4.0,29.0,20.0,6.0,1.0,1.0,0.0,0.0,2.0
train:13600,human,gh,21.0,160.0,123.0,10.0,7.0,1.0,0.0,4.0,9.0
train:48682,human,gh,5.0,43.0,32.0,10.0,1.0,1.0,0.0,0.0,4.0
train:62038,human,cf,35.0,126.0,93.0,7.0,5.0,0.0,2.0,2.0,8.0
train:114052,qwen1.5,gh,6.0,16.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:55806,human,cf,40.0,218.0,188.0,9.0,3.0,3.0,1.0,1.0,16.0
train:156981,qwen1.5,lc,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:123243,nxcode,lc,18.0,114.0,85.0,8.0,4.0,1.0,0.0,3.0,7.0
train:53575,human,gh,3.0,39.0,31.0,7.0,1.0,1.0,0.0,0.0,1.0
train:63002,human,cf,72.0,351.0,312.0,12.0,12.0,0.0,5.0,3.0,23.0
train:23597,human,gh,11.0,125.0,81.0,6.0,1.0,1.0,0.0,0.0,1.0
train:123674,nxcode,lc,9.0,63.0,66.0,8.0,2.0,1.0,1.0,0.0,0.0
train:175186,codellama,lc,12.0,93.0,73.0,6.0,2.0,2.0,0.0,1.0,3.0
train:53684,human,gh,58.0,375.0,328.0,11.0,14.0,1.0,0.0,6.0,17.0
train:68039,human,cf,14.0,69.0,92.0,11.0,3.0,0.0,1.0,0.0,15.0
train:39878,human,gh,12.0,107.0,100.0,9.0,4.0,1.0,1.0,1.0,8.0
train:173081,codellama,lc,2.0,29.0,21.0,7.0,1.0,1.0,0.0,0.0,1.0
train:129859,nxcode,lc,8.0,45.0,38.0,7.0,2.0,0.0,0.0,0.0,1.0
train:16280,human,gh,30.0,172.0,128.0,10.0,8.0,1.0,3.0,2.0,9.0
train:11109,human,gh,9.0,67.0,41.0,6.0,1.0,1.0,0.0,0.0,2.0
train:85119,human,cf,167.0,870.0,807.0,11.0,24.0,2.0,13.0,8.0,45.0
train:57418,human,cf,379.0,1445.0,1056.0,11.0,16.0,7.0,6.0,8.0,85.0
train:151578,qwen1.5,lc,45.0,427.0,433.0,9.0,14.0,3.0,5.0,5.0,19.0
train:123820,nxcode,lc,62.0,426.0,383.0,8.0,9.0,2.0,1.0,4.0,31.0
train:19881,human,gh,5.0,44.0,35.0,7.0,1.0,1.0,0.0,0.0,2.0
train:32730,human,gh,11.0,80.0,62.0,7.0,1.0,1.0,0.0,0.0,3.0
train:137778,llama3.1,lc,10.0,77.0,78.0,7.0,1.0,1.0,0.0,0.0,5.0
train:138472,llama3.1,lc,11.0,103.0,84.0,9.0,3.0,1.0,1.0,1.0,3.0
train:36841,human,gh,14.0,148.0,151.0,10.0,6.0,1.0,0.0,1.0,8.0
train:40011,human,gh,6.0,41.0,35.0,7.0,1.0,1.0,0.0,0.0,1.0
train:85660,human,cf,25.0,198.0,193.0,11.0,5.0,0.0,3.0,0.0,18.0
train:82907,human,cf,9.0,92.0,86.0,9.0,4.0,0.0,2.0,1.0,9.0
train:167105,codellama,lc,8.0,85.0,64.0,8.0,1.0,1.0,0.0,0.0,5.0
train:90631,gpt,cf,31.0,229.0,217.0,11.0,9.0,1.0,4.0,1.0,19.0
train:3725,human,gh,7.0,54.0,44.0,8.0,1.0,1.0,0.0,0.0,5.0
train:116058,nxcode,gh,6.0,60.0,49.0,8.0,3.0,1.0,2.0,0.0,1.0
train:71368,human,cf,10.0,67.0,66.0,8.0,2.0,0.0,1.0,0.0,10.0
train:31380,human,gh,7.0,53.0,38.0,7.0,2.0,1.0,0.0,1.0,4.0
train:35221,human,gh,12.0,99.0,73.0,9.0,3.0,1.0,0.0,2.0,6.0
train:74017,human,cf,111.0,521.0,500.0,9.0,13.0,1.0,7.0,3.0,29.0
train:11661,human,gh,7.0,66.0,53.0,10.0,4.0,1.0,0.0,2.0,4.0
train:71310,human,cf,50.0,186.0,153.0,8.0,6.0,0.0,3.0,1.0,12.0
train:1772,human,gh,14.0,82.0,54.0,6.0,1.0,1.0,0.0,0.0,2.0
train:47272,human,gh,42.0,239.0,185.0,12.0,3.0,1.0,0.0,0.0,9.0
train:131312,nxcode,lc,6.0,113.0,123.0,7.0,3.0,1.0,1.0,0.0,8.0
train:37791,human,gh,5.0,42.0,33.0,7.0,1.0,1.0,0.0,0.0,2.0
train:120814,nxcode,lc,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:85732,human,cf,123.0,543.0,436.0,9.0,11.0,8.0,5.0,4.0,28.0
train:40208,human,gh,6.0,38.0,25.0,7.0,1.0,1.0,0.0,0.0,2.0
train:145989,llama3.1,lc,5.0,42.0,34.0,6.0,1.0,1.0,0.0,0.0,5.0
train:24263,human,gh,13.0,87.0,58.0,10.0,1.0,3.0,0.0,0.0,4.0
train:50278,human,gh,16.0,183.0,169.0,13.0,8.0,1.0,0.0,4.0,10.0
train:13535,human,gh,14.0,97.0,75.0,8.0,7.0,1.0,1.0,4.0,5.0
train:144241,llama3.1,lc,3.0,41.0,41.0,9.0,3.0,1.0,0.0,0.0,4.0
train:143080,llama3.1,lc,19.0,147.0,144.0,10.0,5.0,1.0,1.0,3.0,4.0
train:157641,qwen1.5,lc,3.0,28.0,26.0,7.0,1.0,0.0,0.0,0.0,4.0
train:99457,qwen1.5,gh,3.0,40.0,32.0,11.0,1.0,1.0,0.0,0.0,1.0
train:93221,codellama,cf,15.0,75.0,58.0,9.0,4.0,1.0,1.0,2.0,2.0
train:101473,nxcode,gh,10.0,63.0,45.0,7.0,2.0,1.0,0.0,1.0,2.0
train:272,human,gh,6.0,44.0,37.0,6.0,2.0,1.0,0.0,0.0,3.0
train:55497,human,cf,15.0,63.0,46.0,6.0,3.0,0.0,2.0,0.0,6.0
train:112170,qwen1.5,gh,4.0,14.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:107125,codellama,gh,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:48516,human,gh,20.0,117.0,100.0,8.0,5.0,1.0,4.0,0.0,3.0
train:41636,human,gh,42.0,137.0,115.0,5.0,1.0,1.0,0.0,0.0,0.0
train:176840,codellama,lc,4.0,33.0,27.0,5.0,1.0,0.0,0.0,0.0,2.0
train:120959,nxcode,lc,15.0,151.0,151.0,9.0,6.0,1.0,3.0,2.0,2.0
train:134259,llama3.1,lc,27.0,228.0,219.0,9.0,7.0,3.0,2.0,4.0,12.0
train:80708,human,cf,1315.0,4658.0,3405.0,11.0,97.0,51.0,40.0,40.0,158.0
train:74486,human,cf,22.0,122.0,114.0,11.0,3.0,0.0,2.0,0.0,10.0
train:97199,qwen1.5,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:90913,codellama,cf,33.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:102604,nxcode,gh,3.0,26.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0
train:64031,human,cf,98.0,607.0,631.0,9.0,11.0,1.0,5.0,0.0,28.0
train:74466,human,cf,49.0,407.0,420.0,12.0,6.0,1.0,5.0,0.0,28.0
train:108866,gpt,gh,13.0,83.0,64.0,9.0,3.0,2.0,1.0,0.0,2.0
train:147355,codellama,lc,2.0,26.0,24.0,7.0,1.0,1.0,0.0,0.0,3.0
train:101322,llama3.1,gh,28.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:85462,human,cf,176.0,747.0,614.0,10.0,11.0,5.0,6.0,4.0,31.0
train:127831,nxcode,lc,6.0,33.0,24.0,5.0,1.0,0.0,0.0,0.0,2.0
train:20831,human,gh,16.0,112.0,93.0,7.0,6.0,1.0,0.0,5.0,2.0
train:20974,human,gh,5.0,39.0,35.0,7.0,1.0,1.0,0.0,0.0,2.0
train:132536,llama3.1,lc,2.0,16.0,17.0,5.0,1.0,0.0,0.0,0.0,3.0
train:12732,human,gh,10.0,52.0,35.0,6.0,3.0,1.0,0.0,2.0,1.0
train:88346,human,cf,51.0,210.0,175.0,10.0,7.0,0.0,3.0,3.0,15.0
train:114477,codellama,gh,3.0,18.0,12.0,5.0,1.0,1.0,0.0,0.0,1.0
train:115174,llama3.1,gh,5.0,32.0,21.0,6.0,1.0,1.0,0.0,0.0,1.0
train:106770,qwen1.5,gh,6.0,39.0,27.0,7.0,1.0,1.0,0.0,0.0,1.0
train:65175,human,cf,268.0,1314.0,999.0,11.0,20.0,14.0,7.0,10.0,81.0
train:41861,human,gh,9.0,87.0,79.0,8.0,4.0,1.0,2.0,1.0,4.0
train:10986,human,gh,12.0,94.0,78.0,8.0,4.0,1.0,0.0,3.0,7.0
train:66901,human,cf,35.0,183.0,186.0,9.0,4.0,0.0,1.0,1.0,10.0
train:68533,human,cf,14.0,109.0,96.0,11.0,5.0,0.0,2.0,2.0,13.0
train:13028,human,gh,5.0,38.0,31.0,7.0,3.0,1.0,0.0,1.0,2.0
train:127594,nxcode,lc,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:26367,human,gh,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:46431,human,gh,8.0,50.0,43.0,6.0,2.0,1.0,0.0,1.0,1.0
train:8815,human,gh,33.0,201.0,172.0,8.0,8.0,1.0,0.0,7.0,8.0
train:33331,human,gh,7.0,40.0,29.0,7.0,1.0,1.0,0.0,0.0,3.0
train:93670,gpt,gh,12.0,96.0,81.0,11.0,4.0,1.0,1.0,1.0,4.0
train:31196,human,gh,56.0,339.0,293.0,11.0,5.0,1.0,1.0,2.0,20.0
train:26601,human,gh,8.0,56.0,38.0,7.0,3.0,1.0,1.0,1.0,2.0
train:172626,codellama,lc,4.0,35.0,23.0,9.0,1.0,1.0,0.0,0.0,2.0
train:78635,human,cf,112.0,471.0,344.0,11.0,11.0,5.0,5.0,5.0,28.0
train:137187,llama3.1,lc,11.0,115.0,119.0,12.0,3.0,1.0,2.0,0.0,6.0
train:98173,codellama,gh,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:35819,human,gh,6.0,50.0,39.0,7.0,3.0,1.0,0.0,1.0,1.0
train:27457,human,gh,18.0,115.0,90.0,8.0,4.0,1.0,0.0,2.0,6.0
train:159795,qwen1.5,lc,3.0,28.0,26.0,6.0,2.0,0.0,1.0,0.0,2.0
train:151721,qwen1.5,lc,3.0,33.0,27.0,6.0,2.0,0.0,1.0,0.0,2.0
train:151432,qwen1.5,lc,25.0,251.0,265.0,12.0,9.0,1.0,4.0,3.0,6.0
train:156753,qwen1.5,lc,11.0,61.0,48.0,5.0,1.0,0.0,0.0,0.0,3.0
train:86159,human,cf,15.0,85.0,74.0,9.0,3.0,0.0,2.0,0.0,11.0
train:149753,qwen1.5,lc,22.0,110.0,81.0,8.0,4.0,1.0,0.0,1.0,6.0
train:38204,human,gh,32.0,259.0,207.0,14.0,14.0,1.0,2.0,4.0,19.0
train:90691,gpt,cf,20.0,163.0,163.0,9.0,7.0,1.0,3.0,1.0,15.0
train:14856,human,gh,23.0,164.0,140.0,9.0,5.0,1.0,0.0,4.0,4.0
train:110639,qwen1.5,gh,12.0,69.0,68.0,10.0,1.0,1.0,0.0,0.0,1.0
train:105563,qwen1.5,gh,10.0,88.0,80.0,12.0,3.0,1.0,0.0,0.0,2.0
train:176031,codellama,lc,2.0,27.0,25.0,8.0,1.0,1.0,0.0,0.0,0.0
train:88331,human,cf,41.0,201.0,166.0,11.0,6.0,0.0,2.0,3.0,18.0
train:34135,human,gh,15.0,112.0,88.0,11.0,4.0,2.0,0.0,2.0,8.0
train:171391,codellama,lc,12.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:61092,human,cf,1.0,60.0,71.0,8.0,2.0,0.0,1.0,0.0,6.0
train:690,human,gh,6.0,57.0,50.0,7.0,1.0,1.0,0.0,0.0,3.0
train:31964,human,gh,5.0,38.0,31.0,7.0,3.0,1.0,0.0,1.0,1.0
train:67223,human,cf,35.0,159.0,146.0,9.0,6.0,0.0,3.0,2.0,13.0
train:114848,llama3.1,gh,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:114989,llama3.1,gh,5.0,38.0,28.0,7.0,3.0,1.0,0.0,1.0,2.0
train:89319,codellama,cf,29.0,320.0,325.0,11.0,9.0,2.0,4.0,2.0,21.0
train:17499,human,gh,28.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:163413,qwen1.5,lc,9.0,116.0,105.0,9.0,6.0,1.0,1.0,1.0,4.0
train:78904,human,cf,472.0,2095.0,1665.0,14.0,47.0,18.0,16.0,25.0,114.0
train:43531,human,gh,6.0,50.0,34.0,7.0,3.0,1.0,1.0,1.0,2.0
train:120808,nxcode,lc,6.0,59.0,53.0,8.0,3.0,1.0,1.0,1.0,2.0
train:68489,human,cf,33.0,243.0,232.0,10.0,6.0,0.0,3.0,2.0,20.0
train:71759,human,cf,169.0,771.0,667.0,10.0,17.0,4.0,7.0,7.0,38.0
