sample_row_id,code_sha1,dataset_split,split_index,language,model,source,target,char_count,loc,token_count,ast_max_depth,cyclomatic_complexity
train:152527,aaba3489927db5396242183dfb98b32db602429c,train,152527,python,qwen1.5,lc,ai,593.0,22.0,218.0,11.0,7.0
train:52150,2bb3882424a6b79de7dc155a39b53b7fe12727eb,train,52150,python,human,gh,human,373.0,11.0,72.0,9.0,3.0
train:47064,9bc680524f424d12cdfaa4692d251c04861ac7a2,train,47064,python,human,gh,human,392.0,12.0,101.0,9.0,5.0
train:56658,eaf5de2ccfd9a02a46ad12061762b6c2f0240dc2,train,56658,python,human,cf,human,2581.0,117.0,895.0,12.0,33.0
train:91539,f81defb535a6951093aaa31a662011b62ffb47c7,train,91539,python,codellama,cf,ai,759.0,42.0,210.0,11.0,11.0
train:38631,735ba760b85a5af2c844e9e62dda03f77ee4f3a4,train,38631,python,human,gh,human,519.0,12.0,86.0,7.0,1.0
train:3231,f96a2f869dd0e8e0afafa84a5f0136dc1cc96638,train,3231,python,human,gh,human,1427.0,24.0,275.0,8.0,8.0
train:134470,95b55fc959646dcc306d3db9da36dfbb671fdc2e,train,134470,python,llama3.1,lc,ai,172.0,8.0,64.0,7.0,2.0
train:60954,f4f41c7634720e621dfad8fd2085820c64231371,train,60954,python,human,cf,human,515.0,51.0,232.0,9.0,10.0
train:54884,7b6a1ae05bd1c53c8aae56dbaa46ac0ada9e57a0,train,54884,python,human,gh,human,826.0,21.0,169.0,8.0,5.0
train:99540,8dfdf1969a0ac2daea05a40984b541f89cace8f5,train,99540,python,gpt,gh,ai,384.0,12.0,97.0,7.0,2.0
train:76875,d6389780dc23d5f7df031b057a7eb9323b8b9409,train,76875,python,human,cf,human,900.0,93.0,344.0,10.0,10.0
train:92777,5207aa8f53340fd81a00ef94e0d0e7ad445a38f4,train,92777,python,gpt,cf,ai,1099.0,47.0,358.0,9.0,10.0
train:165877,eb4b50826fff550d77935f27fb388dd063f94c16,train,165877,python,codellama,lc,ai,235.0,9.0,63.0,7.0,6.0
train:153776,3150793428e365eab4edb3b7f55e4f5595975715,train,153776,python,qwen1.5,lc,ai,724.0,27.0,263.0,11.0,8.0
train:20851,dd1b259cf1f0afa212d7c0e3d0ec83132e156e8f,train,20851,python,human,gh,human,241.0,11.0,69.0,7.0,2.0
train:121155,a9142cf190b69e700f9052c5c8ee0412c9c6e5c1,train,121155,python,nxcode,lc,ai,445.0,15.0,96.0,9.0,4.0
train:156242,f61ef42090902b7d6380234af3cea1b9bd8247b0,train,156242,python,qwen1.5,lc,ai,557.0,17.0,230.0,12.0,8.0
train:109816,8fd8e414b44ec1644260b35d45c4639e2c3eb4ad,train,109816,python,nxcode,gh,ai,63.0,4.0,17.0,0.0,0.0
train:126634,0c812baa868665e755196cc4a66d782f343e7c3e,train,126634,python,nxcode,lc,ai,235.0,9.0,60.0,6.0,1.0
train:168700,4bce3922124e5c14327f1f68917f7d5059d22251,train,168700,python,codellama,lc,ai,229.0,12.0,63.0,6.0,1.0
train:67379,0d1b5f9aff95776c45ea6d2c70510b161fba9e4b,train,67379,python,human,cf,human,918.0,81.0,383.0,11.0,15.0
train:138592,5cf99c06592ffc840d2e1f90164a1bb71dc9770c,train,138592,python,llama3.1,lc,ai,211.0,6.0,49.0,8.0,1.0
train:106151,494354c042725c1d1323d1f16b38d2d1249b06e7,train,106151,python,nxcode,gh,ai,31.0,3.0,9.0,0.0,0.0
train:60342,0459ab579f298bef36bb6c9783938ebc8dc24677,train,60342,python,human,cf,human,234.0,17.0,125.0,8.0,4.0
train:173412,e36e72fd257da854538f529b4398662f1a9dd49f,train,173412,python,codellama,lc,ai,77.0,2.0,24.0,7.0,2.0
train:26238,3a9c0c83fca27071f2974817d38bbba051eb48da,train,26238,python,human,gh,human,230.0,9.0,64.0,8.0,2.0
train:106474,82b8f81f9ef3a347bdb39ad5b32c5f0c6e234fff,train,106474,python,nxcode,gh,ai,161.0,5.0,24.0,7.0,1.0
train:69816,9a4ddad0d2554c18fe12d78ad61377ee6a3ac995,train,69816,python,human,cf,human,4432.0,394.0,1459.0,12.0,23.0
train:55752,9da800543a82e6f12e72434c9d295799aef847a0,train,55752,python,human,cf,human,971.0,81.0,414.0,10.0,9.0
train:109569,ea65114d804383a11d1396a69c3bba2fe7dac934,train,109569,python,gpt,gh,ai,93.0,4.0,29.0,8.0,1.0
train:136786,45abb5db870cdc9f3c1dc337e4516b9c17a264dc,train,136786,python,llama3.1,lc,ai,162.0,9.0,63.0,9.0,3.0
train:75509,ce268c2bdfd7075142cea177bffb4c0990a86d22,train,75509,python,human,cf,human,289.0,27.0,125.0,7.0,4.0
train:90279,134721453dfceb6cd6a9533335522976c68743a0,train,90279,python,codellama,cf,ai,89.0,5.0,35.0,6.0,3.0
train:96569,03b0de7cc5ac67340ac55c18ef9ac8ba56cca86d,train,96569,python,gpt,gh,ai,299.0,10.0,72.0,11.0,4.0
train:72744,15fb1683f0b8ca6830124f16f576a1a864b2396c,train,72744,python,human,cf,human,224.0,19.0,120.0,9.0,2.0
train:144155,b54d576b2a6000be92ae883d61ab47f9d3021e1d,train,144155,python,llama3.1,lc,ai,296.0,9.0,92.0,10.0,5.0
train:173067,2aa32431d13c61ae71e0d79fdcd655a1044fdc70,train,173067,python,codellama,lc,ai,1138.0,42.0,295.0,9.0,8.0
train:91675,ac31696ff65e1cbcb294fa28257d765aa8701eb1,train,91675,python,gpt,cf,ai,124.0,4.0,63.0,10.0,2.0
train:20017,987a409051f8d153052887695b94b5fb49f387f8,train,20017,python,human,gh,human,573.0,14.0,95.0,9.0,2.0
train:157688,0ba795d992c1dbe6b9be051eb2a3f3dc3fc54cd9,train,157688,python,qwen1.5,lc,ai,180.0,10.0,48.0,8.0,1.0
train:67375,b77fcbbbc7cbf38a9c6ea9d31862fe37569295aa,train,67375,python,human,cf,human,724.0,43.0,232.0,8.0,9.0
train:46071,19877cae407d60e713d6bc7d466188a1167c6b82,train,46071,python,human,gh,human,3062.0,68.0,667.0,11.0,14.0
train:90392,019f46328154ae08377542a0759ae8ad8a51678b,train,90392,python,gpt,cf,ai,448.0,18.0,144.0,9.0,4.0
train:131339,d7a69ceb3016c60b438d87533f11718dc1eda64a,train,131339,python,nxcode,lc,ai,59.0,2.0,21.0,7.0,1.0
train:169506,87ab59d78ec93977de32fbc67386914deb3be932,train,169506,python,codellama,lc,ai,389.0,13.0,109.0,9.0,6.0
train:127213,2ea211b7ebaebefe7a2c3a8421fa154713faece9,train,127213,python,nxcode,lc,ai,233.0,9.0,61.0,7.0,1.0
train:9638,b3c0a36f5099c4f01b6bfe98f236e49d6a5fffd7,train,9638,python,human,gh,human,1424.0,40.0,286.0,0.0,0.0
train:151896,bca604b2fa4ee9c2b4fd2af486863239bcd34297,train,151896,python,qwen1.5,lc,ai,191.0,7.0,52.0,6.0,2.0
train:73900,85475228e1574e8aa9cb6d4aabc2d43ef67c1969,train,73900,python,human,cf,human,447.0,29.0,227.0,11.0,5.0
train:154162,7fa28a8ce194756a5402fde38fda93f7bfe23746,train,154162,python,qwen1.5,lc,ai,28.0,1.0,8.0,0.0,0.0
train:106659,cd58e56afb2b3f235479a92109fd5b638d0d9de6,train,106659,python,nxcode,gh,ai,917.0,22.0,0.0,0.0,0.0
train:21370,8588dc7b1e902bb05e8e99921ae39a84719d4eab,train,21370,python,human,gh,human,516.0,23.0,89.0,7.0,4.0
train:55874,6c6d63ee9a8f9eef84f706ce1bd9447f5b656d8f,train,55874,python,human,cf,human,795.0,72.0,303.0,10.0,8.0
train:12258,c258dc865ccb742d3033aeaed7e6421ccfd2b093,train,12258,python,human,gh,human,1479.0,35.0,300.0,15.0,14.0
train:75518,458c0e4ba9c1bb33e37cd01e303c60485a8575df,train,75518,python,human,cf,human,5742.0,472.0,2103.0,14.0,49.0
train:26450,b76c4bffb96c3e85c9eb5daa7f5960797abf6b89,train,26450,python,human,gh,human,743.0,15.0,165.0,8.0,3.0
train:123328,7aa55ad0c95b3e96e06aa3ec901cddbfcf959683,train,123328,python,nxcode,lc,ai,201.0,7.0,70.0,6.0,2.0
train:26383,1d6e05403fb5c702c6f5f4f44939d93322c4ec94,train,26383,python,human,gh,human,209.0,11.0,51.0,7.0,2.0
train:158110,e8306710d974c15a1d8c93cf0def026f3e86e334,train,158110,python,qwen1.5,lc,ai,480.0,10.0,147.0,14.0,5.0
train:17438,ee2253b77f058f1a2a0e83315ca01094de1227c8,train,17438,python,human,gh,human,124.0,4.0,38.0,9.0,1.0
train:17394,ea2fbaecbe5355598b164e1618b1a318c5dc28d5,train,17394,python,human,gh,human,962.0,30.0,180.0,11.0,6.0
train:5309,ca810b5c0d274b52f2cb77ccff5cd6ee13b101a6,train,5309,python,human,gh,human,1077.0,18.0,183.0,8.0,5.0
train:27382,4adf73a49562eb069e72f3ed2f7739c0ab5691bc,train,27382,python,human,gh,human,781.0,27.0,153.0,10.0,8.0
train:17902,2a28be908dcad3d36bce968a748a4f8177789c6d,train,17902,python,human,gh,human,511.0,20.0,128.0,9.0,6.0
train:53347,1af7cd306c0f2f9bb3dd21626b92b9e9cae021a1,train,53347,python,human,gh,human,819.0,31.0,123.0,8.0,2.0
train:26645,06760ddd73dce0524e60e0696e68bc93bd68e57e,train,26645,python,human,gh,human,116.0,7.0,41.0,8.0,2.0
train:177141,78d68e9eb1f5fe0fd2bd684120405ba3cfca6f82,train,177141,python,codellama,lc,ai,382.0,16.0,90.0,9.0,1.0
train:43836,de9715d56f93281b862f27a23fd09df11ca60639,train,43836,python,human,gh,human,363.0,8.0,67.0,7.0,3.0
train:172493,cb1e065308fec5d61836cd8bba6af86796d167eb,train,172493,python,codellama,lc,ai,347.0,8.0,105.0,10.0,5.0
train:80774,89bcdba623b53a1b57eb712e06e20672ecc8e7e4,train,80774,python,human,cf,human,1387.0,119.0,470.0,10.0,13.0
train:95127,de39fddd731c8b44b7cb05b52cead5d62d79d965,train,95127,python,qwen1.5,gh,ai,44.0,5.0,16.0,3.0,1.0
train:118385,a5bd49ce7b8c240ba9d1e810bc9f8cdb1a4e50ba,train,118385,python,nxcode,gh,ai,403.0,14.0,87.0,8.0,1.0
train:797,e863ba3f69b4d0ccde5e1ce2fa19e0617166d1b2,train,797,python,human,gh,human,1351.0,44.0,302.0,11.0,12.0
train:135019,c4cc398c1837a64424197dae6d6277dc162c4e23,train,135019,python,llama3.1,lc,ai,411.0,11.0,113.0,10.0,5.0
train:132059,7112e4d3c95a85844faa775e5ccf2c100cba44e3,train,132059,python,llama3.1,lc,ai,59.0,2.0,18.0,5.0,1.0
train:64707,bd025b557d62d2c258f3c0cb843793d43ef2aa31,train,64707,python,human,cf,human,409.0,29.0,157.0,8.0,7.0
train:42834,692bae2b12e49af507ce9178e4219c4c761613f8,train,42834,python,human,gh,human,271.0,6.0,57.0,7.0,1.0
train:89916,d5b73d10607328bb400c9f3288f6b2b5e962d455,train,89916,python,codellama,cf,ai,309.0,15.0,117.0,8.0,4.0
train:98098,3c3bfb81580bbce5b496c7b480f68d459da14b66,train,98098,python,qwen1.5,gh,ai,273.0,9.0,61.0,7.0,3.0
train:138245,57911b8095455bae1331bccd82de64a9914e502a,train,138245,python,llama3.1,lc,ai,230.0,10.0,80.0,7.0,2.0
train:47985,3919bedbf65037fc93fa391d1205bc9c97ea368f,train,47985,python,human,gh,human,451.0,12.0,95.0,10.0,5.0
train:17308,f0b21f2521fa7a8e7ecb8b4ab09eeafca57087d2,train,17308,python,human,gh,human,1039.0,29.0,207.0,10.0,13.0
train:16298,3b09b59d7c3650bc8427b65ee169265222da42d2,train,16298,python,human,gh,human,177.0,6.0,45.0,8.0,3.0
train:10645,190b5416e1c8752d68ba5cc611316378f1347843,train,10645,python,human,gh,human,187.0,9.0,68.0,9.0,3.0
train:163739,80658bd7fcf03f020aeda96b2fdc83fb48351c90,train,163739,python,codellama,lc,ai,393.0,16.0,120.0,8.0,4.0
train:12584,465b582bc57bc6307ca4041e6949d42678667c18,train,12584,python,human,gh,human,396.0,9.0,107.0,14.0,3.0
train:28292,03723b1b382633bf5b1f74f2333478becdaf5ef7,train,28292,python,human,gh,human,993.0,36.0,210.0,10.0,6.0
train:96540,9a7e3b87212cb7870924b0361b214c7f41a234ca,train,96540,python,llama3.1,gh,ai,285.0,11.0,98.0,9.0,4.0
train:159832,9084979e7792ed06e9c45c527600b12fbf99031c,train,159832,python,qwen1.5,lc,ai,417.0,8.0,92.0,0.0,0.0
train:123920,7c5fafce3604c1e219c256414a544d8be785b897,train,123920,python,nxcode,lc,ai,275.0,8.0,67.0,9.0,4.0
train:112323,bdd53fc6640afbf1984af9543745d0c29f586db2,train,112323,python,nxcode,gh,ai,106.0,6.0,26.0,6.0,1.0
train:109879,22f58404130c4bcb33cf2828334b7d4014ec727a,train,109879,python,codellama,gh,ai,45.0,3.0,14.0,4.0,1.0
train:167804,4b306815d7ee13db4d42d0b53357585cf38f6999,train,167804,python,codellama,lc,ai,187.0,10.0,89.0,5.0,1.0
train:174335,5f8fc9fbaf5a59a9d091bc6d0a0cde17aaeebe04,train,174335,python,codellama,lc,ai,184.0,10.0,57.0,6.0,4.0
train:154463,e602c4920ce5f5b198e3fffea319d1cebbf622cd,train,154463,python,qwen1.5,lc,ai,180.0,7.0,40.0,6.0,1.0
train:33431,3b22037da885b628b74378b3523a5e8f7269ef88,train,33431,python,human,gh,human,500.0,13.0,113.0,8.0,3.0
train:48434,d8f89db6aa93cd360914b69ab6bd8bfa74fa17dd,train,48434,python,human,gh,human,181.0,4.0,44.0,8.0,1.0
train:141763,b5e7f03471e0626def51373d720a45a25284b3e9,train,141763,python,llama3.1,lc,ai,568.0,18.0,158.0,10.0,4.0
train:140694,eacaa8a98a9a74a62246b32602adf93d941a259a,train,140694,python,llama3.1,lc,ai,236.0,10.0,69.0,6.0,1.0
train:103771,0f4159d68f832a539a3fab215e0452d93cb451a2,train,103771,python,nxcode,gh,ai,150.0,7.0,39.0,7.0,2.0
train:69421,698cf339c5234dae614cec2de129e0f41d6dc523,train,69421,python,human,cf,human,1020.0,97.0,465.0,10.0,11.0
train:22723,c84ec87c6dd9319c376dba8c264331ada74bf2f9,train,22723,python,human,gh,human,284.0,7.0,69.0,7.0,2.0
train:15544,0d822507b6ce21b0b92781f25e31b1efabcff259,train,15544,python,human,gh,human,463.0,11.0,81.0,7.0,2.0
train:13183,0f78d4183b49215a09e0193d3fbedd8b90bb82c0,train,13183,python,human,gh,human,1981.0,44.0,371.0,14.0,18.0
train:23329,631ce0ea6b52ff87299f69eb9beee3ce76ba6752,train,23329,python,human,gh,human,374.0,8.0,67.0,8.0,1.0
train:124265,3dfc2fb27c605070e71aea455c73f3467aa47ec5,train,124265,python,nxcode,lc,ai,844.0,25.0,193.0,10.0,8.0
train:7299,a5502cf5698f2df44b718af9f36d3b0f4489566e,train,7299,python,human,gh,human,343.0,9.0,67.0,8.0,2.0
train:71690,f28a5385ae69c61e31b99caf4387157c5093fdcd,train,71690,python,human,cf,human,497.0,35.0,194.0,9.0,7.0
train:61889,7b975fa4c63aab1c9de90037b839fa588405a871,train,61889,python,human,cf,human,229.0,14.0,111.0,9.0,4.0
train:160895,fc80e82c63f355df6fb52029dc08128a621be1ae,train,160895,python,llama3.1,lc,ai,169.0,6.0,45.0,6.0,1.0
train:105222,19c3b648cd288c25534eded4d3c24c088d7531ba,train,105222,python,qwen1.5,gh,ai,874.0,18.0,0.0,0.0,0.0
train:170377,210e98a0ecb9a0545b12fdaeb1add01972e82811,train,170377,python,codellama,lc,ai,187.0,9.0,63.0,6.0,3.0
train:137670,cc96219308a82187e71e95eb11994b0d27649b4a,train,137670,python,llama3.1,lc,ai,157.0,7.0,52.0,7.0,1.0
train:19336,6e87bc8e7d22779d0c98111d5a5327757fc4af44,train,19336,python,human,gh,human,1179.0,27.0,169.0,7.0,3.0
train:79099,e8937d647fc5673e8caa9a5ec067ad6db16f133e,train,79099,python,human,cf,human,1094.0,86.0,407.0,10.0,16.0
train:167498,2cc83c0d3f642bde675d63b19a387ca15e11f745,train,167498,python,codellama,lc,ai,295.0,16.0,79.0,10.0,3.0
train:143052,2aa5a79514dfa34274bebb77d20c3eaf32272944,train,143052,python,llama3.1,lc,ai,223.0,8.0,80.0,9.0,5.0
train:12783,68ef5d7c25f10feb6d0024da1f92d7ec50594d18,train,12783,python,human,gh,human,202.0,5.0,59.0,7.0,2.0
train:30022,70f6cb1ebea8543cdd80e8e60f70f15bd0d7b653,train,30022,python,human,gh,human,3995.0,107.0,695.0,16.0,41.0
train:147822,058d9cc004746697cc58bf29bf0350d926fee343,train,147822,python,qwen1.5,lc,ai,356.0,21.0,94.0,9.0,3.0
train:107547,1d26d9113dba2a25e0ee631483cd749463ad1dd4,train,107547,python,codellama,gh,ai,258.0,15.0,48.0,4.0,1.0
train:11828,a0400518b51ba17a1784764b60bcd1fc0b7f7b9a,train,11828,python,human,gh,human,584.0,11.0,123.0,10.0,2.0
train:114887,73ef3de721f08745c8016b9f30c1c46f9e7f8dff,train,114887,python,gpt,gh,ai,796.0,28.0,169.0,8.0,1.0
train:32145,1ca606b607bdd0d97d87a4be35dc7d6edc254f99,train,32145,python,human,gh,human,542.0,10.0,132.0,10.0,3.0
train:5700,94e945354e4dd0dec011941f1fd2f5befaecc1dc,train,5700,python,human,gh,human,768.0,20.0,156.0,11.0,2.0
train:14776,9fa2c1141cdcd3438a11d7880a48b0a78fac5041,train,14776,python,human,gh,human,277.0,9.0,70.0,7.0,3.0
train:92660,1c31532a912046a8dd10d84aa5832fea7e649472,train,92660,python,gpt,cf,ai,203.0,10.0,79.0,6.0,3.0
train:151036,4abdc6dc23e529d1b178cfbaba1da8e123aac1c3,train,151036,python,qwen1.5,lc,ai,3739.0,65.0,0.0,0.0,0.0
train:62269,6f37c37957fc623c9c7c829f082231265f728e68,train,62269,python,human,cf,human,993.0,36.0,375.0,12.0,8.0
train:101605,9df26f02291191db9ad3ac39486a295436ae6164,train,101605,python,nxcode,gh,ai,315.0,11.0,87.0,10.0,5.0
train:36129,3bae382850e6c1ebf096249390232a277e138a5d,train,36129,python,human,gh,human,318.0,6.0,74.0,8.0,1.0
train:91872,fb3681e2b322f77076df78e3bb5eddcfc36deaed,train,91872,python,gpt,cf,ai,145.0,5.0,63.0,8.0,2.0
train:36402,ab63659eba9a58c24b86c441743ed6b9ca7f6914,train,36402,python,human,gh,human,232.0,5.0,55.0,7.0,1.0
train:19713,25766d974cf60a67cafc2cff6db502fcc94f145c,train,19713,python,human,gh,human,124.0,3.0,28.0,6.0,1.0
train:67449,bc21e4f8203d2e90610a79d5ba2729eaa1c73ee7,train,67449,python,human,cf,human,343.0,28.0,141.0,9.0,4.0
train:107411,fb551976c7e132cebedffa8a5bafa559dd8f125b,train,107411,python,gpt,gh,ai,91.0,3.0,32.0,7.0,1.0
train:167045,4aaca601343762289f59751c4f1768752b73a095,train,167045,python,codellama,lc,ai,203.0,7.0,55.0,8.0,3.0
train:59695,c19ce6ef889847dd8848cb9766a0b75f43981075,train,59695,python,human,cf,human,1016.0,39.0,379.0,10.0,11.0
train:22351,f9b99d35fdd98e4f971dfb8bd9e5c46585c77134,train,22351,python,human,gh,human,236.0,7.0,45.0,7.0,3.0
train:103236,01bdd6fc1a58fcc67af2ca83ac9b8d831d21c636,train,103236,python,qwen1.5,gh,ai,47.0,3.0,13.0,3.0,1.0
train:117163,b2e3268de012dd768f0cef87fa4ed8145046c98c,train,117163,python,gpt,gh,ai,139.0,5.0,38.0,9.0,1.0
train:60206,3594bb21567f5be8835329fceab5e3bcf7898717,train,60206,python,human,cf,human,1657.0,222.0,740.0,9.0,8.0
train:14956,03d5fb8ec865cae99f169c852bbbf01bb2739bcc,train,14956,python,human,gh,human,451.0,12.0,87.0,9.0,5.0
train:176057,d95b487c0d6a07585f06017011041901acb99767,train,176057,python,codellama,lc,ai,734.0,21.0,195.0,8.0,4.0
train:25768,d8cca27a94daff1e8b86ef48b5c1792c9392b59d,train,25768,python,human,gh,human,359.0,9.0,53.0,6.0,1.0
train:32989,7377fdfc0378ce76bce754a1af7e97d841e86309,train,32989,python,human,gh,human,1908.0,47.0,518.0,12.0,10.0
train:37410,ad0c6bd555c02cc047e5bda762345a23d7ef9788,train,37410,python,human,gh,human,171.0,9.0,61.0,8.0,3.0
train:10262,944a2ef756653a4d45201402d90b493ea6474d8b,train,10262,python,human,gh,human,173.0,5.0,44.0,9.0,1.0
train:101201,be5577c21dcb534b719632bafc92120e49470aea,train,101201,python,codellama,gh,ai,1022.0,23.0,0.0,0.0,0.0
train:85597,35cb14ebd79805abdae2d69ea73db9b548d69b3c,train,85597,python,human,cf,human,655.0,90.0,352.0,11.0,15.0
train:46331,88531acd7c0081a944c036f186139bf8015a2d30,train,46331,python,human,gh,human,648.0,20.0,141.0,9.0,2.0
train:167027,756bcb4eac3b824f54fdd2511cbec4df4540144d,train,167027,python,codellama,lc,ai,160.0,8.0,55.0,7.0,3.0
train:155497,1f8a538f185be90ce5c81d5eb3433a769ede6df7,train,155497,python,qwen1.5,lc,ai,350.0,13.0,79.0,6.0,1.0
train:119003,6335d8cd80c9d3c928456beaddb37afdf35fec4b,train,119003,python,nxcode,lc,ai,88.0,7.0,42.0,5.0,1.0
train:125980,961f5352b87be4e9cc38dad4973921dd570e4fd6,train,125980,python,nxcode,lc,ai,553.0,17.0,135.0,9.0,6.0
train:135929,242a5ee0df1450dbb76a71afe284843fc5c58f0e,train,135929,python,llama3.1,lc,ai,824.0,23.0,284.0,12.0,9.0
train:76191,43548db1c1658bb1ea496d385dddc8a3b5f57a08,train,76191,python,human,cf,human,18037.0,1402.0,6543.0,14.0,167.0
train:131561,35cf4e449f73c02549848ade3ec04c8cbc9fa29b,train,131561,python,nxcode,lc,ai,278.0,1.0,59.0,0.0,0.0
train:65254,5ba8a260dfee76ee49c836fd80405953ee97139f,train,65254,python,human,cf,human,735.0,56.0,293.0,9.0,5.0
train:105225,b6d57c9e27ebb87c5156aea41326f3804bc895ad,train,105225,python,nxcode,gh,ai,304.0,9.0,86.0,8.0,4.0
train:30739,9a00d91192c8bab2caa14ed986ebf842958c0898,train,30739,python,human,gh,human,906.0,35.0,232.0,9.0,11.0
train:54821,9893649310c88d5ed62f2c74866a19831d22ebc1,train,54821,python,human,gh,human,731.0,14.0,151.0,10.0,4.0
train:71426,7ce77a9f8644a8beb1568812062695b490fc1f66,train,71426,python,human,cf,human,1620.0,70.0,550.0,10.0,13.0
train:82380,44dafe5157f987de11f14ba46512b5d9fe1a7147,train,82380,python,human,cf,human,1049.0,49.0,411.0,10.0,10.0
train:22272,0f0d3e1291cb4d9c374219a812fac492c205013f,train,22272,python,human,gh,human,97.0,3.0,37.0,7.0,1.0
train:42524,0fa17888c947e6cbab11c21c4039a99e96023d48,train,42524,python,human,gh,human,562.0,15.0,84.0,6.0,3.0
train:154146,a75b99abefd7726b6f747bc0b927639dbf954988,train,154146,python,qwen1.5,lc,ai,308.0,13.0,108.0,8.0,4.0
train:121564,44758a11756ae46c5c78cdde28b424267f8d594f,train,121564,python,nxcode,lc,ai,236.0,10.0,77.0,7.0,1.0
train:25172,8d75dbaf3898122e7ddcd58a4df6f028d31b76fb,train,25172,python,human,gh,human,163.0,5.0,42.0,9.0,1.0
train:116842,9bba476f0ebf835233e52d41a12cc3ff6ee6d28b,train,116842,python,qwen1.5,gh,ai,344.0,13.0,74.0,9.0,3.0
train:2862,802af27f34f7346839d783dc8a3c510427a2e200,train,2862,python,human,gh,human,245.0,7.0,65.0,8.0,4.0
train:145558,bad2df5ce054b92eedbcd3d09419d2d21781052d,train,145558,python,llama3.1,lc,ai,372.0,11.0,192.0,11.0,9.0
train:7953,a4cb10cf954e9f9b1857199e28818b368d323680,train,7953,python,human,gh,human,1121.0,29.0,177.0,10.0,3.0
train:62097,44dca5e5ee846855b0c08d488929f4ac05fc55a6,train,62097,python,human,cf,human,271.0,33.0,151.0,8.0,4.0
train:141492,103a0fea1b766b679784114452fbad52b8f76bce,train,141492,python,llama3.1,lc,ai,974.0,38.0,295.0,9.0,8.0
train:133338,7293c4243e4ef6beff8d20e4b11d7c82b7e5e1a8,train,133338,python,llama3.1,lc,ai,182.0,8.0,75.0,9.0,1.0
train:52626,7883e6b9c22ef7f6ec83fe5cd06aefee13c75303,train,52626,python,human,gh,human,1402.0,55.0,356.0,9.0,9.0
train:125439,ea79bdf2265e0550de0ff495aab36c21af0d1dab,train,125439,python,nxcode,lc,ai,367.0,19.0,77.0,7.0,1.0
train:173140,3bbff3af2caae281d0881d6748b1a137bc82f7e1,train,173140,python,codellama,lc,ai,156.0,7.0,58.0,8.0,3.0
train:118764,d1a078f0984345f7f18ac529630afcc4606cc441,train,118764,python,nxcode,lc,ai,88.0,4.0,32.0,8.0,1.0
train:141772,e3151c7b89c315adba892b63ecf74d72fd885594,train,141772,python,llama3.1,lc,ai,128.0,5.0,52.0,7.0,1.0
train:45466,0414ad17e238df2157873f1e9ee848cf6cfdfac9,train,45466,python,human,gh,human,536.0,13.0,0.0,0.0,0.0
train:129009,1bab6d127b5108c02c0eb63fc3c07b304795fdcb,train,129009,python,nxcode,lc,ai,191.0,8.0,52.0,6.0,1.0
train:107586,206c2ec9c4e0c314215cd45db1e03c48fc88ec34,train,107586,python,qwen1.5,gh,ai,348.0,11.0,71.0,7.0,5.0
train:27904,c8f7349072edcfbe969b48d06d0a768553117d2a,train,27904,python,human,gh,human,322.0,12.0,79.0,8.0,4.0
train:137131,9b8487608be00af5ade42e3621e79c8b42656816,train,137131,python,llama3.1,lc,ai,578.0,16.0,214.0,12.0,11.0
train:110722,b40aff598bded51e190cb9adb3e2ec195ec540ac,train,110722,python,codellama,gh,ai,66.0,4.0,18.0,3.0,1.0
train:162813,ba726a4fa4de58c48ac3ed51a41025917fda664c,train,162813,python,qwen1.5,lc,ai,689.0,59.0,298.0,5.0,1.0
train:165181,c00e58dc6bf22c43f90d452a239e46146cb592b8,train,165181,python,codellama,lc,ai,173.0,6.0,71.0,10.0,1.0
train:32200,b93daae45cb0357aa56be83f826b8d82599c3e72,train,32200,python,human,gh,human,543.0,20.0,0.0,0.0,0.0
train:93206,3188d2d6fb9dd7cb4ff46720fb32895ce9f1e06b,train,93206,python,codellama,cf,ai,701.0,28.0,288.0,11.0,6.0
train:89061,46b205eb821762d2b15cda0c68f01ba497bb61d8,train,89061,python,gpt,cf,ai,885.0,41.0,273.0,9.0,6.0
train:107869,f3591e7e988e0219b68c2e50ba1d968ef768fdbc,train,107869,python,nxcode,gh,ai,42.0,3.0,17.0,3.0,1.0
train:123278,befe0c41e6cb22905bdb9208877753ee892904c4,train,123278,python,nxcode,lc,ai,191.0,9.0,60.0,7.0,4.0
train:118944,7c03851012dc243c14b7f8bca62a5d320a3221e6,train,118944,python,nxcode,lc,ai,162.0,9.0,45.0,6.0,2.0
train:161195,d5b20ae08c3deff09cea2dbae768c44e3187f74c,train,161195,python,llama3.1,lc,ai,121.0,5.0,39.0,7.0,1.0
train:162854,a74a933a68bacc892443e7f4c7512d888336cc42,train,162854,python,qwen1.5,lc,ai,251.0,9.0,75.0,8.0,3.0
train:72559,1f3cd6ac0f4089e9b86461120f065a36abd18db0,train,72559,python,human,cf,human,450.0,54.0,223.0,9.0,8.0
train:57471,2e2fc47201033af2f9f247c409686e01e2bb91d0,train,57471,python,human,cf,human,1172.0,161.0,557.0,10.0,15.0
train:93460,d537d9024cc64cd86beabf005d3b22045e417685,train,93460,python,gpt,cf,ai,1376.0,53.0,427.0,11.0,21.0
train:5348,e9c7f62004786304fe5dfcda054bb63d504492c3,train,5348,python,human,gh,human,181.0,5.0,55.0,7.0,2.0
